Minerale,Ub,Regione,Titolo,Anno,Produzione,Operatore,Gennaio,Febbraio,Marzo,Aprile,Maggio,Giugno,Luglio,Agosto,Settembre,Ottobre,Novembre,Dicembre,Totale
Gas,Terra,Basilicata,POLICORO,1996.0,30920.0,NoName,,,,,,,,,,,,,
Gas,Terra,Basilicata,POLICORO,1997.0,28290.0,NoName,,,,,,,,,,,,,
Gas,Terra,Basilicata,POLICORO,1998.0,24401.0,NoName,,,,,,,,,,,,,
Gas,Terra,Basilicata,POLICORO,1999.0,28520.0,NoName,,,,,,,,,,,,,
Gas,Terra,Basilicata,POLICORO,2000.0,24432.0,NoName,,,,,,,,,,,,,
Gas,Terra,Basilicata,POLICORO,2001.0,25049.0,NoName,,,,,,,,,,,,,
Gas,Terra,Basilicata,POLICORO,2002.0,15014.0,NoName,,,,,,,,,,,,,
Gas,Terra,Basilicata,POLICORO,2003.0,10028.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,POMPOSA,1991.0,2869.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,POMPOSA,1992.0,101978.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,POMPOSA,1993.0,106782.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,POMPOSA,1994.0,109185.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,POMPOSA,1995.0,106452.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,POMPOSA,1996.0,83233.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,POMPOSA,1997.0,87900.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,POMPOSA,1998.0,98530.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,POMPOSA,1999.0,88134.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,POMPOSA,2000.0,87067.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,POMPOSA,2001.0,54898.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,POMPOSA,2002.0,14836.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,POMPOSA,2003.0,8049.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,PONTETIDONE,1980.0,1464.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,PONTETIDONE,1981.0,1460.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,PONTETIDONE,1982.0,1460.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,PONTETIDONE,1983.0,1446.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,PONTETIDONE,1984.0,1463.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,PONTETIDONE,1985.0,1448.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,PONTETIDONE,1986.0,1452.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,PONTETIDONE,1987.0,1392.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,PONTETIDONE,1988.0,1066.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,PONTETIDONE,1989.0,1439.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,PONTETIDONE,1990.0,1453.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,PONTETIDONE,1991.0,1840.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,PONTETIDONE,1992.0,1122.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,PONTETIDONE,2000.0,4449.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,PONTETIDONE,2001.0,7066.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,PONTETIDONE,2002.0,4921.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,PONTETIDONE,2003.0,4210.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,PORTILE,1990.0,1140.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,PORTILE,1991.0,633.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,PORTILE,1992.0,4.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,PORTILE,1993.0,304.0,NoName,,,,,,,,,,,,,
Gas,Terra,Marche,PORTO CIVITANOVA,1990.0,14826.0,NoName,,,,,,,,,,,,,
Gas,Terra,Marche,PORTO CIVITANOVA,1991.0,16834.0,NoName,,,,,,,,,,,,,
Gas,Terra,Marche,PORTO CIVITANOVA,1992.0,15061.0,NoName,,,,,,,,,,,,,
Gas,Terra,Marche,PORTO CIVITANOVA,1993.0,8520.0,NoName,,,,,,,,,,,,,
Gas,Terra,Marche,PORTO CIVITANOVA,1994.0,11131.0,NoName,,,,,,,,,,,,,
Gas,Terra,Marche,PORTO CIVITANOVA,1995.0,15825.0,NoName,,,,,,,,,,,,,
Gas,Terra,Marche,PORTO CIVITANOVA,1996.0,13383.0,NoName,,,,,,,,,,,,,
Gas,Terra,Marche,PORTO CIVITANOVA,1997.0,12385.0,NoName,,,,,,,,,,,,,
Gas,Terra,Marche,PORTO CIVITANOVA,1998.0,9245.0,NoName,,,,,,,,,,,,,
Gas,Terra,Marche,PORTO CIVITANOVA,1999.0,6178.0,NoName,,,,,,,,,,,,,
Gas,Terra,Marche,PORTO CIVITANOVA,2000.0,3931.0,NoName,,,,,,,,,,,,,
Gas,Terra,Marche,PORTO CIVITANOVA,2001.0,4365.0,NoName,,,,,,,,,,,,,
Gas,Terra,Marche,PORTO CIVITANOVA,2002.0,1676.0,NoName,,,,,,,,,,,,,
Gas,Terra,Marche,PORTO CIVITANOVA,2003.0,1304.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,PORTO CORSINI TERRA,1985.0,7081.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,PORTO CORSINI TERRA,1986.0,44778.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,PORTO CORSINI TERRA,1987.0,54925.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,PORTO CORSINI TERRA,1988.0,42493.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,PORTO CORSINI TERRA,1989.0,21336.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,PORTO CORSINI TERRA,1990.0,25761.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,PORTO CORSINI TERRA,1991.0,19050.0,NoName,,,,,,,,,,,,,
